Id,Response,L0_S0_D1,L0_S1_D26,L0_S1_D30,L0_S2_D34,L0_S3_D70,L0_S4_D106,L0_S4_D111,L0_S5_D115,L0_S6_D120,L0_S7_D137,L0_S8_D145,L0_S9_D152,L0_S9_D157,L0_S9_D162,L0_S9_D167,L0_S10_D216,L0_S10_D221,L0_S10_D231,L0_S11_D280,L0_S12_D331,L0_S13_D355,L0_S14_D360,L0_S15_D395,L0_S16_D423,L0_S17_D432,L0_S18_D437,L0_S19_D454,L0_S20_D462,L0_S21_D469,L0_S21_D474,L0_S21_D484,L0_S22_D543,L0_S22_D548,L0_S22_D553,L0_S22_D558,L0_S23_D617,L1_S24_D677,L1_S24_D697,L1_S24_D702,L1_S24_D772,L1_S24_D801,L1_S24_D804,L1_S24_D807,L1_S24_D813,L1_S24_D818,L1_S24_D909,L1_S24_D999,L1_S24_D1018,L1_S24_D1062,L1_S24_D1116,L1_S24_D1135,L1_S24_D1155,L1_S24_D1158,L1_S24_D1163,L1_S24_D1168,L1_S24_D1171,L1_S24_D1178,L1_S24_D1186,L1_S24_D1277,L1_S24_D1368,L1_S24_D1413,L1_S24_D1457,L1_S24_D1511,L1_S24_D1522,L1_S24_D1536,L1_S24_D1558,L1_S24_D1562,L1_S24_D1566,L1_S24_D1568,L1_S24_D1570,L1_S24_D1576,L1_S24_D1583,L1_S24_D1674,L1_S24_D1765,L1_S24_D1770,L1_S24_D1809,L1_S24_D1826,L1_S25_D1854,L1_S25_D1867,L1_S25_D1883,L1_S25_D1887,L1_S25_D1891,L1_S25_D1898,L1_S25_D1902,L1_S25_D1980,L1_S25_D2058,L1_S25_D2098,L1_S25_D2138,L1_S25_D2180,L1_S25_D2206,L1_S25_D2230,L1_S25_D2238,L1_S25_D2240,L1_S25_D2242,L1_S25_D2248,L1_S25_D2251,L1_S25_D2329,L1_S25_D2406,L1_S25_D2430,L1_S25_D2445,L1_S25_D2471,L1_S25_D2497,L1_S25_D2505,L1_S25_D2507,L1_S25_D2509,L1_S25_D2515,L1_S25_D2518,L1_S25_D2596,L1_S25_D2674,L1_S25_D2713,L1_S25_D2728,L1_S25_D2754,L1_S25_D2780,L1_S25_D2788,L1_S25_D2790,L1_S25_D2792,L1_S25_D2798,L1_S25_D2801,L1_S25_D2879,L1_S25_D2957,L1_S25_D2996,L1_S25_D3011,L2_S26_D3037,L2_S26_D3081,L2_S27_D3130,L2_S28_D3223,L3_S29_D3316,L3_S29_D3474,L3_S30_D3496,L3_S30_D3501,L3_S30_D3506,L3_S30_D3566,L3_S30_D3726,L3_S31_D3836,L3_S32_D3852,L3_S33_D3856,L3_S34_D3875,L3_S35_D3886,L3_S35_D3895,L3_S35_D3900,L3_S36_D3919,L3_S36_D3928,L3_S37_D3942,L3_S38_D3953,L3_S39_D3966,L3_S40_D3981,L3_S40_D3985,L3_S41_D3997,L3_S42_D4029,L3_S42_D4045,L3_S43_D4062,L3_S43_D4082,L3_S44_D4101,L3_S45_D4125,L3_S46_D4135,L3_S47_D4140,L3_S48_D4194,L3_S49_D4208,L3_S49_D4218,L3_S50_D4242,L3_S51_D4255
1811785.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.780029296875,670.780029296875,670.780029296875,670.780029296875,,670.7899780273438,670.7899780273438,670.7899780273438,670.7899780273438,670.7899780273438,,,,670.7999877929688,670.7999877929688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.2899780273438,710.2899780273438,,,718.3200073242188,718.3200073242188,718.3200073242188,718.3200073242188,718.3200073242188,718.3200073242188,718.3200073242188,,,718.3300170898438,718.3400268554688,718.3400268554688,718.3400268554688,718.3400268554688,,,718.3499755859375,,,,,,,,,,,,,,,,,,
1812504.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.010009765625,736.010009765625,736.010009765625,,736.010009765625,736.010009765625,736.010009765625,736.010009765625,736.02001953125,,736.02001953125,,736.02001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.469970703125,759.469970703125,,,761.9099731445312,761.9099731445312,761.9099731445312,761.9099731445312,761.9099731445312,761.9099731445312,761.9099731445312,,761.9500122070312,,,,,,761.9600219726562,761.9600219726562,761.9600219726562,,,,,,,,,,,,,,,,,,
1813413.0,1,374.9200134277344,374.9200134277344,374.9200134277344,374.92999267578125,,,,374.9700012207031,374.9800109863281,,374.9800109863281,374.989990234375,374.989990234375,374.989990234375,374.989990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.8699951171875,387.8699951171875,387.8699951171875,387.8699951171875,387.8699951171875,,387.8699951171875,,,387.8900146484375,387.8900146484375,387.8999938964844,387.8999938964844,387.8999938964844,,,387.8999938964844,,,,,,,,,,,,,,,,,,
1814812.0,1,324.3399963378906,324.3500061035156,324.3500061035156,324.3500061035156,,324.3599853515625,324.3599853515625,,,324.3599853515625,324.3699951171875,,,,,324.3699951171875,324.3699951171875,324.3699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.1700134277344,343.1700134277344,,,350.94000244140625,350.94000244140625,350.94000244140625,350.94000244140625,350.94000244140625,,350.94000244140625,,,350.9700012207031,350.9700012207031,,,,350.9800109863281,350.9800109863281,350.9800109863281,,,,,,,,,,,,,,,,,,
1814890.0,1,171.9600067138672,171.9600067138672,171.9600067138672,171.9600067138672,,171.97000122070312,171.97000122070312,,,171.97999572753906,171.97999572753906,171.99000549316406,171.99000549316406,171.99000549316406,171.99000549316406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.66000366210938,,172.66000366210938,172.66000366210938,172.66000366210938,,172.66000366210938,172.6699981689453,,172.67999267578125,172.67999267578125,,,,172.69000244140625,172.69000244140625,172.69000244140625,,,,,,,,,,,,,,,,,,
1815013.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.030029296875,713.030029296875,713.030029296875,713.030029296875,,713.0399780273438,713.0399780273438,713.0399780273438,713.0399780273438,713.0499877929688,,,,713.0599975585938,713.0599975585938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.3699951171875,758.3699951171875,,,761.22998046875,761.22998046875,761.22998046875,761.22998046875,761.22998046875,761.22998046875,761.22998046875,,,761.25,761.25,,,,761.260009765625,761.260009765625,761.260009765625,,,,,,,,,,,,,,,,,,
1815409.0,1,,,,,,,,,,,,,,,,,,,,930.2000122070312,930.2000122070312,,930.2000122070312,,930.219970703125,,930.219970703125,930.22998046875,930.22998046875,930.22998046875,930.22998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.280029296875,,939.7000122070312,939.7000122070312,939.7000122070312,939.7000122070312,939.7000122070312,939.7000122070312,939.7000122070312,,,939.719970703125,939.72998046875,939.72998046875,939.72998046875,939.72998046875,,,939.75,,,,,,,,,,,,,,,,,,
1815698.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.6199951171875,689.6199951171875,689.6199951171875,689.6199951171875,,689.6300048828125,689.6300048828125,689.6300048828125,689.6300048828125,,689.6500244140625,689.6500244140625,689.6500244140625,,689.6599731445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.969970703125,721.969970703125,,,725.030029296875,725.030029296875,725.0399780273438,725.0399780273438,725.0399780273438,725.0399780273438,725.0399780273438,,,725.0499877929688,725.0499877929688,725.0499877929688,725.0499877929688,725.0499877929688,,,725.0499877929688,,,,,,,,,,,,,,,,,,
1816044.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.0599975585938,994.5800170898438,994.5800170898438,994.5900268554688,994.5900268554688,994.5900268554688,,994.5900268554688,994.5900268554688,,994.5900268554688,,,1014.4000244140625,,1021.5599975585938,1021.5599975585938,1021.5700073242188,1021.5700073242188,1021.5700073242188,1021.5700073242188,1021.5700073242188,,,1021.5900268554688,1021.5900268554688,,,,1021.5999755859375,1021.5999755859375,1021.5999755859375,,,,,,,,,,,,,,,,,,
1816323.0,1,1247.0999755859375,1247.0999755859375,1247.0999755859375,,1247.0999755859375,,,1247.1199951171875,,1247.1300048828125,1247.1300048828125,,,,,,,,1247.1300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.6300048828125,,1257.6099853515625,1257.6099853515625,1257.6199951171875,1257.6199951171875,1257.6199951171875,1257.6199951171875,1257.6199951171875,,,1257.6300048828125,1257.6400146484375,1257.6400146484375,1257.6400146484375,1257.6400146484375,,,1257.6400146484375,,,,,,,,,,,,,,,,,,
1816999.0,1,368.05999755859375,368.05999755859375,368.05999755859375,368.07000732421875,,,,368.0899963378906,368.0899963378906,,368.0899963378906,,,,,,,,368.1000061035156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.7699890136719,368.7699890136719,368.7799987792969,368.7799987792969,368.7799987792969,,368.7799987792969,,,368.79998779296875,368.79998779296875,368.79998779296875,368.79998779296875,368.79998779296875,,,368.79998779296875,,,,,,,,,,,,,,,,,,
1817056.0,1,905.8900146484375,905.8900146484375,905.8900146484375,905.8900146484375,,905.9199829101562,905.9199829101562,,905.9199829101562,,905.9199829101562,,,,,,,,905.9199829101562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.4600219726562,907.4600219726562,,,909.1300048828125,909.1300048828125,909.1300048828125,909.1300048828125,909.1300048828125,909.1300048828125,909.1300048828125,,,909.1400146484375,909.1400146484375,,,,909.1500244140625,909.1500244140625,909.1500244140625,,,,,,,,,,,,,,,,,,
1817613.0,1,,,,,,,,,,,,,,,,,,,,319.6199951171875,319.6300048828125,319.6300048828125,,,319.6499938964844,319.6600036621094,,319.6600036621094,,,,319.6600036621094,319.6600036621094,319.6600036621094,319.6600036621094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.2699890136719,321.2699890136719,321.2799987792969,321.2799987792969,321.2799987792969,,321.2799987792969,,,321.2900085449219,321.29998779296875,,,,321.29998779296875,321.29998779296875,321.29998779296875,,,,,,,,,,,,,,,,,,
1818226.0,1,,,,,,,,,,,,,,,,,,,,1665.1199951171875,1665.1199951171875,1665.1199951171875,,,1665.1300048828125,,1665.1400146484375,1665.1400146484375,,,,,,,,1665.1400146484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666.9000244140625,1666.9000244140625,1666.9000244140625,1666.9000244140625,1666.9000244140625,1666.9000244140625,1666.9000244140625,,,1666.9100341796875,1666.9100341796875,,,,1666.949951171875,1666.949951171875,1666.9599609375,,,,,,,,,,,,,,,,,,
1818740.0,1,1560.18994140625,1560.18994140625,1560.18994140625,1560.18994140625,,,,1560.219970703125,1560.219970703125,,1560.219970703125,,,,,,,,1560.22998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563.949951171875,1563.949951171875,1563.9599609375,1563.9599609375,1563.9599609375,1563.9599609375,1563.9599609375,,,1563.969970703125,1563.969970703125,1563.97998046875,1563.97998046875,1563.97998046875,,,1563.97998046875,,,,,,,,,,,,,,,,,,
1818854.0,1,,,,,,,,,,,,,,,,,,,,31.649999618530273,31.65999984741211,,31.65999984741211,,31.68000030517578,31.68000030517578,,31.690000534057617,,,,,,,,31.690000534057617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.56999969482422,35.56999969482422,35.56999969482422,35.56999969482422,35.56999969482422,,35.56999969482422,,35.599998474121094,,,35.61000061035156,35.61000061035156,35.61000061035156,,,35.61000061035156,,,,,,,,,,,,,,,,,,
1818938.0,1,258.4100036621094,258.4100036621094,258.4100036621094,,258.4200134277344,258.44000244140625,258.44000244140625,,,258.44000244140625,258.45001220703125,,,,,,,,258.45001220703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.8800048828125,258.8800048828125,258.8900146484375,258.8900146484375,258.8900146484375,,258.8900146484375,,,258.9100036621094,258.9100036621094,258.9100036621094,258.9100036621094,258.9100036621094,,,258.9100036621094,,,,,,,,,,,,,,,,,,
1819481.0,1,912.9400024414062,912.9400024414062,912.9400024414062,912.9500122070312,,912.9600219726562,912.9600219726562,,912.969970703125,,912.969970703125,,,,,912.969970703125,912.969970703125,912.969970703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.4099731445312,914.4099731445312,,,922.0599975585938,922.0599975585938,922.0599975585938,922.0599975585938,922.0599975585938,922.0599975585938,922.0599975585938,,,922.0700073242188,922.0700073242188,,,,922.0800170898438,922.0800170898438,922.0800170898438,,,,,,,,,,,,,,,,,,
1819652.0,1,,,,,,,,,,,,,,,,,,,,198.00999450683594,198.00999450683594,198.00999450683594,,198.02999877929688,,198.02999877929688,,198.0399932861328,198.0399932861328,198.0399932861328,198.0399932861328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.61000061035156,198.61000061035156,198.61000061035156,198.61000061035156,198.61000061035156,,198.61000061035156,,,198.6300048828125,198.6300048828125,198.6300048828125,198.6300048828125,198.6300048828125,,,198.63999938964844,,,,,,,,,,,,,,,,,,
1819979.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.72998046875,716.72998046875,716.72998046875,716.72998046875,,716.72998046875,716.72998046875,716.739990234375,716.739990234375,,716.8699951171875,716.9000244140625,716.9000244140625,,716.97998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.4000244140625,758.4000244140625,,,761.3099975585938,761.3099975585938,761.3099975585938,761.3099975585938,761.3099975585938,761.3099975585938,761.3099975585938,,,761.3400268554688,761.3400268554688,,,,761.3400268554688,761.3400268554688,761.3400268554688,,,,,,,,,,,,,,,,,,
1820382.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.27001953125,758.280029296875,758.280029296875,758.280029296875,,758.280029296875,758.280029296875,758.280029296875,758.280029296875,,758.2899780273438,758.2899780273438,758.2899780273438,,758.2899780273438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.2899780273438,776.2899780273438,,,779.2899780273438,779.2899780273438,779.2999877929688,779.2999877929688,779.2999877929688,779.2999877929688,779.2999877929688,,,779.3099975585938,779.3099975585938,,,,779.3200073242188,779.3200073242188,779.3200073242188,,,,,,,,,,,,,,,,,,
1820496.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.7099914550781,422.82000732421875,422.82000732421875,422.82000732421875,422.82000732421875,422.8299865722656,,422.8299865722656,422.8299865722656,,422.8399963378906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.2699890136719,473.2699890136719,473.2699890136719,473.2699890136719,473.2699890136719,,473.2699890136719,,,473.2799987792969,473.2799987792969,,,,473.2900085449219,473.2900085449219,473.2900085449219,,,,,,,,,,,,,,,,,,
1820699.0,1,290.1499938964844,290.1499938964844,290.1499938964844,290.1499938964844,,,,290.17999267578125,,290.17999267578125,290.17999267578125,,,,,,,,290.19000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.0,293.0,293.0,293.0,293.0,,293.0,,,293.010009765625,293.010009765625,,,,293.0199890136719,293.0199890136719,293.0199890136719,,,,,,,,,,,,,,,,,,
1820952.0,1,203.9499969482422,203.9499969482422,203.9499969482422,203.9600067138672,,203.97000122070312,203.97000122070312,,203.97999572753906,,203.97999572753906,,,,,,,,203.97999572753906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.77999877929688,204.77999877929688,204.77999877929688,204.77999877929688,204.77999877929688,,204.77999877929688,,,204.7899932861328,204.7899932861328,,,,204.7899932861328,204.7899932861328,204.8000030517578,,,,,,,,,,,,,,,,,,
1821373.0,1,634.4000244140625,634.4000244140625,634.4000244140625,,634.4000244140625,,,634.4099731445312,,634.4199829101562,634.4199829101562,,,,,634.4199829101562,634.4199829101562,634.4199829101562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.1300048828125,637.1300048828125,637.1300048828125,637.1300048828125,637.1300048828125,637.1300048828125,637.1300048828125,,,637.1400146484375,637.1400146484375,637.1400146484375,637.1400146484375,637.1400146484375,,,637.1500244140625,,,,,,,,,,,,,,,,,,
1821489.0,1,,,,,,,,,,,,,,,,,,,,390.80999755859375,390.80999755859375,390.82000732421875,,,390.8399963378906,390.8399963378906,,390.8399963378906,,,,390.8399963378906,390.8399963378906,390.8399963378906,390.8399963378906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.8999938964844,392.8999938964844,392.8999938964844,392.8999938964844,392.8999938964844,,392.8999938964844,,,392.9200134277344,392.9200134277344,,,,392.9200134277344,392.9200134277344,392.9200134277344,,,,,,,,,,,,,,,,,,
1821490.0,1,,,,,,,,,,,,,,,,,,,,390.80999755859375,390.80999755859375,390.82000732421875,,,390.8399963378906,390.8399963378906,,390.8399963378906,,,,390.8399963378906,390.8399963378906,390.8399963378906,390.8399963378906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.8999938964844,392.8999938964844,392.8999938964844,392.8999938964844,392.8999938964844,,392.8999938964844,,,392.9200134277344,392.9200134277344,,,,392.9200134277344,392.9200134277344,392.9200134277344,,,,,,,,,,,,,,,,,,
1823016.0,1,1113.3699951171875,1113.3699951171875,1113.3699951171875,1113.3699951171875,,,,1113.3800048828125,1113.3900146484375,,1113.3900146484375,,,,,,,,1113.3900146484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.1500244140625,1114.1500244140625,,,1120.6500244140625,1120.6500244140625,1120.6500244140625,1120.6500244140625,1120.6500244140625,1120.6500244140625,1120.6500244140625,,,1120.6600341796875,1120.6700439453125,,,,1120.6800537109375,1120.6800537109375,1120.6800537109375,,,,,,,,,,,,,,,,,,
1823117.0,1,,,,,,,,,,,,,,,,,,,,1414.47998046875,1414.489990234375,1414.489990234375,,,1414.5,1414.5,,1414.5,1414.510009765625,1414.510009765625,1414.510009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1422.3299560546875,1422.3399658203125,1422.3399658203125,1422.3399658203125,,,,,1422.3399658203125,1422.3399658203125,,1422.3499755859375,1422.3499755859375,,,1422.3599853515625,1422.3599853515625
1824155.0,1,,,,,,,,,,,,,,,,,,,,181.25999450683594,181.27000427246094,181.27000427246094,,,181.27999877929688,181.2899932861328,,181.2899932861328,181.2899932861328,181.2899932861328,181.2899932861328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.83999633789062,181.83999633789062,181.83999633789062,181.83999633789062,181.83999633789062,,181.83999633789062,,,181.85000610351562,181.85000610351562,,,,181.85000610351562,181.85000610351562,181.86000061035156,,,,,,,,,,,,,,,,,,
1825663.0,1,,,,,,,,,,,,,,,,,,,,291.8900146484375,291.8999938964844,291.8999938964844,,,291.9200134277344,,291.9200134277344,291.9200134277344,291.92999267578125,291.92999267578125,291.92999267578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.4700012207031,298.4700012207031,298.4700012207031,298.4700012207031,298.4700012207031,,298.4700012207031,,,298.489990234375,298.489990234375,,,,298.5,298.5,298.5,,,,,,,,,,,,,,,,,,
1825664.0,1,,,,,,,,,,,,,,,,,,,,291.8900146484375,291.8999938964844,291.8999938964844,,,291.9200134277344,,291.9200134277344,291.9200134277344,291.92999267578125,291.92999267578125,291.92999267578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.4700012207031,298.4700012207031,298.4700012207031,298.4700012207031,298.4700012207031,,298.4700012207031,,,298.489990234375,298.489990234375,,,,298.5,298.5,298.5,,,,,,,,,,,,,,,,,,
1825665.0,1,,,,,,,,,,,,,,,,,,,,291.8900146484375,291.8999938964844,291.8999938964844,,,291.9200134277344,,291.9200134277344,291.9200134277344,291.92999267578125,291.92999267578125,291.92999267578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.4700012207031,298.4700012207031,298.4700012207031,298.4700012207031,298.4700012207031,,298.4700012207031,,,298.489990234375,298.489990234375,,,,298.5,298.5,298.5,,,,,,,,,,,,,,,,,,
1826337.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.6599731445312,672.6599731445312,672.6599731445312,,,672.6599731445312,672.6699829101562,672.6699829101562,672.6699829101562,,672.6699829101562,672.6699829101562,672.6699829101562,,672.6900024414062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.3699951171875,704.3699951171875,,,708.47998046875,708.47998046875,708.489990234375,708.489990234375,708.489990234375,708.489990234375,708.489990234375,,,708.510009765625,708.52001953125,,,,708.52001953125,708.52001953125,708.52001953125,,,,,,,,,,,,,,,,,,
1826570.0,1,,,,,,,,,,,,,,,,,,,,555.9500122070312,555.9500122070312,555.9500122070312,,555.9600219726562,,,555.9600219726562,555.969970703125,555.969970703125,555.969970703125,555.969970703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.7000122070312,556.7000122070312,556.7000122070312,556.7000122070312,556.7000122070312,556.7000122070312,556.7000122070312,,,556.7100219726562,556.7100219726562,556.7100219726562,556.7100219726562,556.7100219726562,,,556.7100219726562,,,,,,,,,,,,,,,,,,
1826796.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.239990234375,717.25,717.25,717.25,,717.25,717.25,717.25,717.260009765625,,717.27001953125,717.27001953125,717.27001953125,,717.27001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.3099975585938,759.3099975585938,,,761.4299926757812,761.4299926757812,761.4299926757812,761.4299926757812,761.4299926757812,761.4299926757812,761.4299926757812,,,761.4400024414062,761.4500122070312,,,,761.4600219726562,761.4600219726562,761.4600219726562,,,,,,,,,,,,,,,,,,
1827529.0,1,,,,,,,,,,,,,,,,,,,,70.05000305175781,70.05000305175781,70.05999755859375,,70.06999969482422,,,70.06999969482422,70.06999969482422,,,,,,,,70.06999969482422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.48999786376953,73.48999786376953,73.5,73.5,73.5,,73.5,,,73.5199966430664,73.52999877929688,,,,73.52999877929688,73.52999877929688,73.52999877929688,,,,,,,,,,,,,,,,,,
1827613.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.6500244140625,669.6599731445312,669.6599731445312,669.6599731445312,,669.6599731445312,669.6699829101562,669.6699829101562,669.6699829101562,669.6799926757812,,,,669.6799926757812,669.6900024414062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.2999877929688,710.2999877929688,,,718.2999877929688,718.2999877929688,718.3200073242188,718.3200073242188,718.3200073242188,718.3200073242188,718.3200073242188,,,718.3300170898438,718.3400268554688,,,,718.3499755859375,718.3499755859375,718.3499755859375,,,,,,,,,,,,,,,,,,
